OBJECTID;X;Y;cat1;cat2;cat3;org_name;Name;addrln1;addrln2;city;state;post_id;zip;use_type;latitude;longitude;POINT_X;POINT_Y
157256199;-118.305890056151824;33.958459966606419;Education;Public Elementary Schools;;Los Angeles Unified;La Salle Avenue Elementary School;8715 La Salle Avenue;;Los Angeles;CA;78329;90047;publish;33.95846;-118.30589;6468908.81501463;1807404.21912964
157256200;-118.492620056018666;34.147969966106295;Education;Public Elementary Schools;;Los Angeles Unified;Lanai Road Elementary School;4241 Lanai Road;;Encino;CA;78330;91436;publish;34.14797;-118.49262;6412621.07260346;1876594.71001348
157256201;-118.469960056479252;34.230789966479577;Education;Public Elementary Schools;;Los Angeles Unified;Langdon Avenue Elementary School;8817 Langdon Avenue;;North Hills;CA;78331;91343;publish;34.23079;-118.46996;6419618.04384571;1906701.25150631
157256202;-118.37724005615236;34.166009966560743;Education;Public Elementary Schools;;Los Angeles Unified;Lankershim Elementary School;5250 Bakman Avenue;;North Hollywood;CA;78332;91601;publish;34.16601;-118.37724;6447555.3977478;1883008.69751357
157256203;-118.459500055753992;34.246469966011794;Education;Public Elementary Schools;;Los Angeles Unified;Lassen Elementary School;15017 Superior Street;;North Hills;CA;78333;91343;publish;34.24647;-118.4595;6422805.79468806;1912392.81000505
157256204;-118.202860056604848;34.091819966664239;Education;Public Elementary Schools;;Los Angeles Unified;Latona Avenue Elementary School;4312 Berenice Avenue;;Los Angeles;CA;78334;90031;publish;34.09182;-118.20286;6500250.67883997;1855857.43062198
157256205;-118.362860056636976;34.087909966608649;Education;Public Elementary Schools;;Los Angeles Unified;Laurel Elementary School;925 North Hayworth Avenue;;Los Angeles;CA;78335;90046;publish;34.08791;-118.36286;6451802.72160222;1854570.83575423
157256206;-118.261540055779989;33.856169967142243;Education;Public Elementary Schools;;Los Angeles Unified;Leapwood Avenue Elementary School;19302 Leapwood Avenue;;Carson;CA;78336;90746;publish;33.85617;-118.26154;6482261.11639397;1770140.68210831
157256207;-118.301030055538618;33.724909967267294;Education;Public Elementary Schools;;Los Angeles Unified;Leland Street Elementary School;2120 South Leland Street;;San Pedro;CA;78337;90731;publish;33.72491;-118.30103;6470128.07209055;1722405.2756108
157256208;-118.514980056286305;34.193609966777039;Education;Public Elementary Schools;;Los Angeles Unified;Lemay Street Elementary School;17520 Vanowen Street;;Van Nuys;CA;78338;91406;publish;34.19361;-118.51498;6405940.88452031;1893237.62521839
157256209;-118.222320056515002;33.960959966910345;Education;Public Elementary Schools;;Los Angeles Unified;Liberty Boulevard Elementary School;2728 Liberty Boulevard;;South Gate;CA;78339;90280;publish;33.96096;-118.22232;6494253.48250106;1808247.4349629
157256210;-118.445970055884516;34.240769966454273;Education;Public Elementary Schools;;Los Angeles Unified;Liggett Street Elementary School;9373 Moonbeam Avenue;;Panorama City;CA;78340;91402;publish;34.24077;-118.44597;6426885.43711931;1910300.08092281
157256211;-118.240830055943434;33.985049966681153;Education;Public Elementary Schools;;Los Angeles Unified;Lillian Street Elementary School;5909 Lillian Street;;Los Angeles;CA;78341;90001;publish;33.98505;-118.24083;6488661.48056172;1817027.20218022
157256212;-118.582960056299513;34.225579966242648;Education;Public Elementary Schools;;Los Angeles Unified;Limerick Avenue Elementary School;8530 Limerick Avenue;;Canoga Park;CA;78342;91306;publish;34.22558;-118.58296;6385451.49144405;1904984.1607804
157256214;-118.288200056745069;34.088829967138579;Education;Public Elementary Schools;;Los Angeles Unified;Lockwood Avenue Elementary School;4345 Lockwood Avenue;;Los Angeles;CA;78344;90029;publish;34.08883;-118.2882;6474409.34239939;1854832.43103155
157256215;-118.258070056026767;34.07873996694024;Education;Public Elementary Schools;;Los Angeles Unified;Logan Street Elementary School;1711 West Montana Street;;Los Angeles;CA;78345;90026;publish;34.07874;-118.25807;6483522.63355596;1851135.71204706
157256216;-118.199600056915585;33.990049966951887;Education;Public Elementary Schools;;Los Angeles Unified;Loma Vista Elementary School;3629 East 58th Street;;Maywood;CA;78346;90270;publish;33.99005;-118.1996;6501164.16126497;1818819.42005248
157256217;-118.32038005610589;33.800749967717302;Education;Public Elementary Schools;;Los Angeles Unified;Lomita Math/Science/Technology Magnet;2211 West 247th Street;;Lomita;CA;78347;90717;publish;33.80075;-118.32038;6464331.78775139;1750023.71053131
157256218;-118.202660056885634;34.025409966658884;Education;Public Elementary Schools;;Los Angeles Unified;Lorena Street Elementary School;1015 South Lorena Street;;Los Angeles;CA;78348;90023;publish;34.02541;-118.20266;6500262.50690031;1831689.47305247
157256219;-118.216530056945942;34.086929966968881;Education;Public Elementary Schools;;Los Angeles Unified;Loreto Street Elementary School;3408 Arroyo Seco Avenue;;Los Angeles;CA;78349;90065;publish;34.08693;-118.21653;6496108.00405447;1854086.50568615
157256220;-118.512970056021857;34.217099966137873;Education;Public Elementary Schools;;Los Angeles Unified;Lorne Street Elementary School;17440 Lorne Street;;Northridge;CA;78350;91325;publish;34.2171;-118.51297;6406592.32613081;1901782.84106757
157256221;-118.293160056050525;34.102929966348199;Education;Public Elementary Schools;;Los Angeles Unified;Los Feliz Science/Tech/Engineer/Math/Medicine Magnet;1740 North New Hampshire Avenue;;Los Angeles;CA;78351;90027;publish;34.10293;-118.29316;6472922.52680346;1859968.0067184
157256222;-118.42017005620589;33.957789967367781;Education;Public Elementary Schools;;Los Angeles Unified;Loyola Village Elementary School;8821 Villanova Avenue;;Los Angeles;CA;78352;90045;publish;33.95779;-118.42017;6434252.42074488;1807285.55532497
157256223;-118.288400056787154;34.043499966612323;Education;Public Elementary Schools;;Los Angeles Unified;Magnolia Avenue Elementary School;1626 South Orchard Avenue;;Los Angeles;CA;78353;90006;publish;34.0435;-118.2884;6474301.4564603;1838336.21402407
157256224;-118.273030056304378;33.994349966966091;Education;Public Elementary Schools;;Los Angeles Unified;Main Street Elementary School;129 East 53rd Street;;Los Angeles;CA;78354;90011;publish;33.99435;-118.27303;6478909.10078831;1820436.60382597
157256225;-118.194330056240574;34.044689966743718;Education;Public Elementary Schools;;Los Angeles Unified;Malabar Street Elementary School;3200 East Malabar Street;;Los Angeles;CA;78355;90063;publish;34.04469;-118.19433;6502800.13404289;1838700.84879348
157256226;-118.286760055744438;33.958799967212137;Education;Public Elementary Schools;;Los Angeles Unified;Manchester Avenue Elementary School;661 West 87th Street;;Los Angeles;CA;78356;90044;publish;33.9588;-118.28676;6474710.34770289;1807510.85047807
157256227;-118.310490055817581;33.948969966851948;Education;Public Elementary Schools;;Los Angeles Unified;Manhattan Place Elementary School;1850 West 96th Street;;Los Angeles;CA;78357;90047;publish;33.94897;-118.31049;6467503.19610672;1803954.89564773
157256228;-118.43462005637943;34.016049967132453;Education;Public Elementary Schools;;Los Angeles Unified;Mar Vista Elementary School;3330 Granville Avenue;;Los Angeles;CA;78358;90066;publish;34.01605;-118.43462;6429962.11141214;1828506.01714906
157256229;-118.175160056753583;34.035289967270138;Education;Public Elementary Schools;;Los Angeles Unified;Marianna Avenue Elementary School;4215 East Gleason Street;;Los Angeles;CA;78359;90063;publish;34.03529;-118.17516;6508601.51318814;1835269.33597147
157256231;-118.364100055832651;34.035049967244014;Education;Public Elementary Schools;;Los Angeles Unified;Marvin Elementary School;2411 Marvin Avenue;;Los Angeles;CA;78361;90016;publish;34.03505;-118.3641;6451357.59355547;1835335.54548472
157256232;-118.496100055973216;34.253979966045321;Education;Public Elementary Schools;;Los Angeles Unified;Mayall Street Elementary School;16701 Mayall Street;;North Hills;CA;78362;91343;publish;34.25398;-118.4961;6411758.56054898;1915178.3782528
157256233;-118.264410056691432;34.084199966832088;Education;Public Elementary Schools;;Los Angeles Unified;Mayberry Street Elementary School;2414 Mayberry Street;;Los Angeles;CA;78363;90026;publish;34.0842;-118.26441;6481608.01172905;1853127.69231506
157256234;-118.26065005611872;33.968139966731982;Education;Public Elementary Schools;;Los Angeles Unified;McKinley Avenue Elementary School;7812 McKinley Avenue;;Los Angeles;CA;78364;90001;publish;33.96814;-118.26065;6482637.00146897;1810888.30533731
157256235;-118.345290055724277;34.084459966805213;Education;Public Elementary Schools;;Los Angeles Unified;Melrose Avenue Elementary School;731 North Detroit Street;;Los Angeles;CA;78365;90046;publish;34.08446;-118.34529;6457118.27363513;1853296.58370957
157256236;-118.560200055768206;34.209929966617992;Education;Public Elementary Schools;;Los Angeles Unified;Melvin Avenue Elementary School;7700 Melvin Avenue;;Reseda;CA;78366;91335;publish;34.20993;-118.5602;6392299.63686848;1899249.80971631
157256237;-118.289850056011289;34.008029966525385;Education;Public Elementary Schools;;Los Angeles Unified;Menlo Avenue Elementary School;4156 Menlo Avenue;;Los Angeles;CA;78367;90037;publish;34.00803;-118.28985;6473824.96856813;1825429.29036289
157256238;-118.295600055927693;33.824719967482409;Education;Public Elementary Schools;;Los Angeles Unified;Meyler Street Elementary School;1123 West 223rd Street;;Torrance;CA;78368;90502;publish;33.82472;-118.2956;6471886.13156655;1758723.93000747
157256239;-118.275210056662587;34.088789966944191;Education;Public Elementary Schools;;Los Angeles Unified;Micheltorena Street Elementary School;1511 Micheltorena Street;;Los Angeles;CA;78369;90026;publish;34.08879;-118.27521;6478342.3952288;1854806.85168639
157256240;-118.228660056120773;33.980869966878117;Education;Public Elementary Schools;;Los Angeles Unified;Middleton Street Elementary School;6537 Malabar Street;;Huntington Park;CA;78370;90255;publish;33.98087;-118.22866;6492347.41151005;1815497.40077789
157256241;-118.218040055925684;33.977149967139823;Education;Public Elementary Schools;;Los Angeles Unified;Miles Avenue Elementary School;6720 Miles Avenue;;Huntington Park;CA;78371;90255;publish;33.97715;-118.21804;6495564.1383443;1814136.46386723
157256242;-118.249700056421389;33.97827996665449;Education;Public Elementary Schools;;Los Angeles Unified;Miramonte Elementary School;1400 East 68th Street;;Los Angeles;CA;78372;90001;publish;33.97828;-118.2497;6485966.37965272;1814570.02599223
157256243;-118.409630056182664;34.180899966203199;Education;Public Elementary Schools;;Los Angeles Unified;John B. Monlux Elementary School;6051 Bellaire Avenue;;North Hollywood;CA;78373;91606;publish;34.1809;-118.40963;6437779.57182705;1888465.74335797
157256245;-118.197730056608862;34.110289967187747;Education;Public Elementary Schools;;Los Angeles Unified;Monte Vista Street Elementary School;5423 Monte Vista Street;;Los Angeles;CA;78375;90042;publish;34.11029;-118.19773;6501817.10188822;1862575.90176506
157256246;-118.434390055975996;34.287999966497722;Education;Public Elementary Schools;;Los Angeles Unified;Morningside Elementary School;576 North Maclay Avenue;;San Fernando;CA;78376;91340;publish;34.288;-118.43439;6430459.49952497;1927472.4524179
157256247;-118.272040056518904;34.248869966312952;Education;Public Elementary Schools;;Los Angeles Unified;Mountain View Elementary School;6410 Olcott Street;;Tujunga;CA;78377;91042;publish;34.24887;-118.27204;6479459.86543481;1913060.06293565
157256248;-118.215270057002613;34.104939966763908;Education;Public Elementary Schools;;Los Angeles Unified;Mt. Washington Elementary School;3981 San Rafael Avenue;;Los Angeles;CA;78378;90065;publish;34.10494;-118.21527;6496503.55050747;1860639.84855056
157256249;-118.192860056070188;34.06752996670712;Education;Public Elementary Schools;;Los Angeles Unified;Multnomah Street Elementary School;2101 North Indiana Avenue;;Los Angeles;CA;78379;90032;publish;34.06753;-118.19286;6503261.40182114;1847011.8945073
157256250;-118.195730056774337;34.059789967037617;Education;Public Elementary Schools;;Los Angeles Unified;Murchison Street Elementary School;1501 Murchison Street;;Los Angeles;CA;78380;90033;publish;34.05979;-118.19573;6502386.71951538;1844196.84501931
157256251;-118.54739005589073;34.226259966315538;Education;Public Elementary Schools;;Los Angeles Unified;Napa Street Elementary School;19010 Napa Street;;Northridge;CA;78381;91324;publish;34.22626;-118.54739;6396204.93187939;1905171.16565573
157256253;-118.6079100557495;34.224059966433359;Education;Public Elementary Schools;;Los Angeles Unified;Nevada Avenue Elementary School;22120 Chase Street;;West Hills;CA;78383;91304;publish;34.22406;-118.60791;6377906.27818805;1904475.69165298
157256254;-118.246130056490117;34.012259966923772;Education;Public Elementary Schools;;Los Angeles Unified;Nevin Avenue Elementary School;1569 East 32nd Street;;Los Angeles;CA;78384;90011;publish;34.01226;-118.24613;6487079.00800489;1826933.3424729
157256255;-118.525180056027224;34.189469966365692;Education;Public Elementary Schools;;Los Angeles Unified;Newcastle Elementary School;6520 Newcastle Avenue;;Reseda;CA;78385;91335;publish;34.18947;-118.52518;6402848.57082306;1891746.98384273
157256256;-118.294090055877462;33.948749966756473;Education;Public Elementary Schools;;Los Angeles Unified;Ninety-Fifth Street Elementary School;1109 West 96th Street;;Los Angeles;CA;78386;90044;publish;33.94875;-118.29409;6472476.83051638;1803859.87516847
157256257;-118.258500055871394;33.946189966940608;Education;Public Elementary Schools;;Los Angeles Unified;Ninety-Ninth Street Elementary School;9900 South Wadsworth Avenue;;Los Angeles;CA;78387;90002;publish;33.94619;-118.2585;6483268.37258156;1802898.56902023
157256258;-118.236420056495774;33.953019966742787;Education;Public Elementary Schools;;Los Angeles Unified;Ninety-Second Street Elementary School;9211 Grape Street;;Los Angeles;CA;78388;90002;publish;33.95302;-118.23642;6489970.97630231;1805367.66185106
157256259;-118.281150056419364;33.94746996686618;Education;Public Elementary Schools;;Los Angeles Unified;Charles W. Barrett Elementary School;419 West 98th Street;;Los Angeles;CA;78389;90003;publish;33.94747;-118.28115;6476400.04314239;1803382.82756615
157256260;-118.248260056130391;33.949139967357674;Education;Public Elementary Schools;;Los Angeles Unified;Ninety-Sixth Street Elementary School;1471 East 96th Street;;Los Angeles;CA;78390;90002;publish;33.94914;-118.24826;6486376.76629914;1803964.30671814
157256261;-118.268440055759072;33.951849967310487;Education;Public Elementary Schools;;Los Angeles Unified;Ninety-Third Street Elementary School;330 East 93rd Street;;Los Angeles;CA;78391;90003;publish;33.95185;-118.26844;6480259.12039797;1804966.26140714
157256262;-118.461200055753523;34.223749966487702;Education;Public Elementary Schools;;Los Angeles Unified;Noble Avenue Elementary School;8329 Noble Avenue;;North Hills;CA;78392;91343;publish;34.22375;-118.4612;6422254.10845546;1904127.03093298
157256263;-118.447720056288716;34.044159967034851;Education;Public Elementary Schools;;Los Angeles Unified;Nora Sterry Elementary School;1730 Corinth Avenue;;Los Angeles;CA;78393;90025;publish;34.04416;-118.44772;6426037.84859139;1838753.12657607
