OBJECTID;COMID;PERMANENT_;AREASQKM;REACHCODE;FTYPE;FCODE;OBJECTID_1;DESCRIPTIO;HYDROGRAPH;Shapearea;Shapelen;InLA
1387;132735572;132735572;0.002;1,81E+13;390;39001;3250;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22702.7935731762;631.115638635649;Yes
1478;27912456;27912456;0.002;1,81E+13;390;39001;3341;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;20707.3086554995;634.240536676215;Yes
1317;132735592;132735592;0.002;1,81E+13;436;43612;3180;Reservoir: Reservoir Type = Sewage Treatment Pond; ;20244.6996733461;634.304293787236;Yes
1280;27687738;27687738;0.002;1,81E+13;390;39001;3143;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;20057.4445865532;635.797944483864;Yes
1380;27915710;27915710;0.002;1,81E+13;390;39001;3243;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;19676.6734054339;636.618271438563;Yes
1556;27912446;27912446;0.002;1,81E+13;390;39001;3419;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25266.1119061057;636.753425522673;Yes
1986;120025165;120025165;0.002;1,81E+13;390;39004;3849;Lake/Pond: Hydrographic Category = Perennial;Perennial;24278.1051723262;637.2267390217;Yes
1340;27687754;27687754;0.003;1,81E+13;390;39001;3203;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;28854.5461131587;638.124948996083;Yes
1977;27686650;27686650;0.002;1,81E+13;436;43613;3840;Reservoir: Reservoir Type = Water Storage;;;;
1567;27928828;27928828;0.002; ;361;36100;3430;Playa; ;24059.4100812937;639.939757520647;Yes
1623;27915688;27915688;0.002;1,81E+13;390;39001;3486;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25516.0216184276;640.219317565884;Yes
1101;27906212;27906212;0.002;1,81E+13;390;39001;2964;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22579.7894895634;641.974267241599;Yes
1512;132735479;132735479;0.002;1,81E+13;390;39001;3375;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;21902.9289584694;642.018311624904;Yes
1342;27561819;27561819;0.003;1,81E+13;390;39004;3205;Lake/Pond: Hydrographic Category = Perennial;Perennial;26914.1952558577;642.887581567344;Yes
1297;27928860;27928860;0.002; ;361;36100;3160;Playa; ;26596.4668432256;643.188668035142;Yes
1199;27916480;27916480;0.002;1,81E+13;390;39001;3062;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25905.2011351122;644.166202717874;Yes
1250;27903992;27903992;0.002;1,81E+13;390;39001;3113;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25272.3695384671;645.554297157341;Yes
1611;27891022;27891022;0.002;1,81E+13;390;39001;3474;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;26322.6162277508;645.713883945669;Yes
1672;27684834;27684834;0.002;1,81E+13;390;39004;3535;Lake/Pond: Hydrographic Category = Perennial;Perennial;23821.903238468;646.566060478461;Yes
1402;27684832;27684832;0.002;1,81E+13;390;39004;3265;Lake/Pond: Hydrographic Category = Perennial;Perennial;23463.1320385067;647.859608697607;Yes
1681;27903834;27903834;0.002;1,81E+13;390;39001;3544;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24952.1475410357;648.054598724054;Yes
1231;27928566;27928566;0.002; ;361;36100;3094;Playa; ;20579.0781457354;648.744399051962;Yes
1924;27686880;27686880;0.003;1,81E+13;390;39001;3787;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;27590.5595756264;650.612656788133;Yes
1725;132735655;132735655;0.002;1,81E+13;436;43613;3588;Reservoir: Reservoir Type = Water Storage;;;;
1528;27903930;27903930;0.002;1,81E+13;390;39001;3391;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22330.9620665057;652.121651890925;Yes
1334;27086463;27086463;0.003;1,81E+13;390;39004;3197;Lake/Pond: Hydrographic Category = Perennial;Perennial;31089.0395142636;652.824697019027;Yes
1964;27891046;27891046;0.002;1,81E+13;390;39001;3827;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;26865.137328104;657.294361126789;Yes
1285;27903858;27903858;0.002;1,81E+13;390;39001;3148;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22078.6705670011;658.285070050761;Yes
1557;27912538;27912538;0.002;1,81E+13;390;39001;3420;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;21515.289871921;658.501345755314;Yes
1487;132735648;132735648;0.003;1,81E+13;436;43613;3350;Reservoir: Reservoir Type = Water Storage;;;;
1829;27906226;27906226;0.002;1,81E+13;390;39001;3692;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;18952.1029910533;659.283886442657;Yes
1628;27928874;27928874;0.002; ;361;36100;3491;Playa; ;25158.9919955213;659.395267653998;Yes
1552;27904020;27904020;0.002;1,81E+13;390;39001;3415;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24318.8073354044;660.977615198191;Yes
1772;27904032;27904032;0.002;1,81E+13;390;39001;3635;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;16667.577013972;661.485677848911;Yes
1309;27903994;27903994;0.003;1,81E+13;390;39001;3172;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;27028.9751785735;663.670573434549;Yes
1868;27686644;27686644;0.002;1,81E+13;390;39004;3731;Lake/Pond: Hydrographic Category = Perennial;Perennial;20768.6056654382;664.901903900056;Yes
1195;27903926;27903926;0.002;1,81E+13;390;39001;3058;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25337.5561154705;665.421538753723;Yes
1092;27687718;27687718;0.002;1,81E+13;436;43613;2955;Reservoir: Reservoir Type = Water Storage;;;;
1408;27687764;27687764;0.002;1,81E+13;390;39001;3271;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;26632.8760931795;669.765891709784;Yes
1085;132735516;132735516;0.002;1,81E+13;390;39001;2948;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;21741.461730684;670.217260120557;Yes
1766;27562475;27562475;0.003;1,81E+13;390;39001;3629;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32331.7931672253;670.669348922728;Yes
1902;27904056;27904056;0.002;1,81E+13;390;39004;3765;Lake/Pond: Hydrographic Category = Perennial;Perennial;17657.8142213843;675.933304521093;Yes
1200;27922716;27922716;0.003;1,81E+13;390;39001;3063;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;29228.0583698931;684.189762073812;Yes
1564;132735664;132735664;0.002;1,81E+13;390;39001;3427;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24700.3643013914;684.664985042063;Yes
1839;27686790;27686790;0.003;1,81E+13;436;43613;3702;Reservoir: Reservoir Type = Water Storage;;;;
1814;27687364;27687364;0.003;1,81E+13;390;39004;3677;Lake/Pond: Hydrographic Category = Perennial;Perennial;29239.9842860221;689.80820594612;Yes
1374;27891064;27891064;0.002;1,81E+13;390;39001;3237;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;20532.0384114661;692.280547254658;Yes
1204;132735512;132735512;0.002;1,81E+13;390;39001;3067;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;20868.0487699978;694.055817714466;Yes
1293;132735650;132735650;0.003;1,81E+13;390;39001;3156;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31620.7475868436;698.789823514134;Yes
1754;27686856;27686856;0.004;1,81E+13;436;43613;3617;Reservoir: Reservoir Type = Water Storage;;;;
1217;27687796;27687796;0.003;1,81E+13;390;39004;3080;Lake/Pond: Hydrographic Category = Perennial;Perennial;34227.9157466445;700.812771304039;Yes
1777;27915722;27915722;0.003;1,81E+13;390;39001;3640;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30966.3608719287;704.479142990564;Yes
1966;27903968;27903968;0.003;1,81E+13;390;39001;3829;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30911.0655012766;707.488271981662;Yes
1861;27922740;27922740;0.003;1,81E+13;390;39001;3724;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31515.5563341189;710.229361172212;Yes
1933;27891004;27891004;0.003;1,81E+13;390;39001;3796;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32720.0656705017;710.762613032405;Yes
1877;27903838;27903838;0.003;1,81E+13;390;39001;3740;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30441.3933863102;711.58130473371;Yes
1207;27928830;27928830;0.002; ;361;36100;3070;Playa; ;26855.1364015087;712.217488010833;Yes
1942;27913028;27913028;0.002;1,81E+13;390;39001;3805;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;21632.6738354443;712.232262246772;Yes
1757;27693184;27693184;0.002;1,81E+13;390;39004;3620;Lake/Pond: Hydrographic Category = Perennial;Perennial;19432.5129694918;713.51090703373;Yes
1728;27686664;27686664;0.003;1,81E+13;436;43613;3591;Reservoir: Reservoir Type = Water Storage;;;;
1229;132735492;132735492;0.003;1,81E+13;390;39001;3092;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;36217.5000078169;718.273657226909;Yes
1132;27906218;27906218;0.003;1,81E+13;390;39001;2995;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32234.5067292673;718.610256418255;Yes
1529;27912548;27912548;0.003;1,81E+13;390;39001;3392;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30400.8174275856;720.409304649908;Yes
1695;132735570;132735570;0.003;1,81E+13;436;43613;3558;Reservoir: Reservoir Type = Water Storage;;;;
1758;27693238;27693238;0.003;1,81E+13;390;39004;3621;Lake/Pond: Hydrographic Category = Perennial;Perennial;28764.0232760103;720.523029487126;Yes
1555;27911108;27911108;0.002;1,81E+13;390;39001;3418;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;21280.1088182806;720.72294813268;Yes
2018;27928942;27928942;0.003;1,81E+13;390;39001;3881;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;35040.0187342512;720.998807457237;Yes
1198;27915704;27915704;0.003;1,81E+13;390;39001;3061;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32563.9161858047;722.460684189772;Yes
1976;27686776;27686776;0.003;1,81E+13;436;43613;3839;Reservoir: Reservoir Type = Water Storage;;;;
1822;27688416;27688416;0.002;1,81E+13;390;39004;3685;Lake/Pond: Hydrographic Category = Perennial;Perennial;26259.7327354382;724.090110232604;Yes
1397;27691478;27691478;0.003;1,81E+13;436;43624;3260;Reservoir;;;;
1294;132735694;132735694;0.002;1,81E+13;390;39001;3157;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;17981.2223707542;728.152277732789;Yes
1959;27693208;27693208;0.003;1,81E+13;390;39004;3822;Lake/Pond: Hydrographic Category = Perennial;Perennial;28592.1692218614;729.818529453065;Yes
1568;27929028;27929028;0.003; ;361;36100;3431;Playa; ;34016.8510475178;732.616305917282;Yes
1211;27686570;27686570;0.003;1,81E+13;390;39001;3074;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32905.8481157347;733.264209171989;Yes
1507;27913098;27913098;0.002;1,81E+13;390;39001;3370;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24688.0359194718;733.318147332243;Yes
1724;132735550;132735550;0.004;1,81E+13;436;43613;3587;Reservoir: Reservoir Type = Water Storage;;;;
1386;132735490;132735490;0.003;1,81E+13;390;39001;3249;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32345.6207357472;742.059713204137;Yes
1262;132735502;132735502;0.002;1,81E+13;390;39001;3125;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25722.2030691125;744.018912503254;Yes
1657;27937086;27937086;0.003;1,81E+13;390;39004;3520;Lake/Pond: Hydrographic Category = Perennial;Perennial;34971.4240346666;744.020848651802;Yes
1740;27903826;27903826;0.003;1,81E+13;390;39001;3603;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;33774.8334847118;744.370219210747;Yes
1131;27903840;27903840;0.001;1,81E+13;390;39001;2994;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;15854.1085020772;745.802902327488;Yes
1914;27928850;27928850;0.002; ;361;36100;3777;Playa; ;25207.1765768759;746.250988728716;Yes
1447;27912530;27912530;0.003;1,81E+13;390;39001;3310;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;34788.1840771733;746.478573429884;Yes
1453;27922922;27922922;0.003;1,81E+13;390;39001;3316;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30124.3082423047;747.730296461894;Yes
1947;27916198;27916198;0.003;1,81E+13;390;39001;3810;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;35118.607671172;750.22915458856;Yes
1170;27916236;27916236;0.004;1,81E+13;390;39004;3033;Lake/Pond: Hydrographic Category = Perennial;Perennial;39389.2856153424;752.956169969879;Yes
1662;27928572;27928572;0.002; ;361;36100;3525;Playa; ;21007.3010574041;753.205527756047;Yes
1736;27684448;27684448;0.003;1,81E+13;390;39004;3599;Lake/Pond: Hydrographic Category = Perennial;Perennial;34856.7103278184;756.490058494237;Yes
1180;27686834;27686834;0.004;1,81E+13;436;43613;3043;Reservoir: Reservoir Type = Water Storage;;;;
1490;27556603;27556603;0.003;1,81E+13;436;43613;3353;Reservoir: Reservoir Type = Water Storage;;;;
1140;132735474;132735474;0.003;1,81E+13;390;39001;3003;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;33136.467914383;765.225955034597;Yes
1720;27937132;27937132;0.004;1,81E+13;390;39004;3583;Lake/Pond: Hydrographic Category = Perennial;Perennial;44075.5379204493;773.276872531707;Yes
2014;27109779;27109779;0.003;1,81E+13;390;39001;3877;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;37388.3679690798;773.356049411087;Yes
1820;27109853;27109853;0.002;1,81E+13;390;39004;3683;Lake/Pond: Hydrographic Category = Perennial;Perennial;22616.6345131804;774.435885467371;Yes
1189;27693216;27693216;0.003;1,81E+13;390;39004;3052;Lake/Pond: Hydrographic Category = Perennial;Perennial;32808.0172975529;779.229538933882;Yes
1816;27693250;27693250;0.003;1,81E+13;390;39004;3679;Lake/Pond: Hydrographic Category = Perennial;Perennial;29458.7425546054;780.391094899827;Yes
1818;27086437;27086437;0.003;1,81E+13;390;39004;3681;Lake/Pond: Hydrographic Category = Perennial;Perennial;37364.835984064;780.635196138264;Yes
1534;132735544;132735544;0.004;1,81E+13;390;39001;3397;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;44335.3056254875;784.815008361869;Yes
1655;27922720;27922720;0.004;1,81E+13;390;39001;3518;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;38452.8779994722;788.096294445509;Yes
1801;27920874;27920874;0.004;1,81E+13;390;39001;3664;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;38426.254649995;790.976922061552;Yes
1181;27686836;27686836;0.003;1,81E+13;436;43613;3044;Reservoir: Reservoir Type = Water Storage;;;;
2017;27928944;27928944;0.004;1,81E+13;390;39001;3880;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;42192.7875398916;794.696918582793;Yes
1206;132735553;132735553;0.003;1,81E+13;390;39001;3069;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32655.314379666;796.373772725393;Yes
1277;27693274;27693274;0.004;1,81E+13;390;39004;3140;Lake/Pond: Hydrographic Category = Perennial;Perennial;39101.3541155677;797.628662223222;Yes
1701;27828522;27828522;0.004;1,81E+13;436;43613;3564;Reservoir: Reservoir Type = Water Storage;;;;
1494;27686660;27686660;0.002;1,81E+13;390;39001;3357;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;16471.9253403213;802.830498756771;Yes
1177;132735509;132735509;0.003;1,81E+13;390;39001;3040;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;35223.7278390475;806.201470061018;Yes
1179;27686832;27686832;0.004;1,81E+13;436;43613;3042;Reservoir: Reservoir Type = Water Storage;;;;
1874;27557049;27557049;0.003;1,81E+13;390;39004;3737;Lake/Pond: Hydrographic Category = Perennial;Perennial;27151.7844804266;813.257854453183;Yes
1654;27913106;27913106;0.003;1,81E+13;390;39001;3517;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32669.8878214427;813.860448410049;Yes
1713;27891002;27891002;0.004;1,81E+13;390;39001;3576;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;40889.4413528426;815.201551505642;Yes
1934;27891020;27891020;0.003;1,81E+13;390;39001;3797;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;37088.60259436;815.875096390678;Yes
1583;27560041;27560041;0.004;1,81E+13;390;39004;3446;Lake/Pond: Hydrographic Category = Perennial;Perennial;40709.9200018461;817.20812003551;Yes
1106;27933522;27933522;0.004;1,81E+13;390;39001;2969;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;41408.0180127671;821.035271519318;Yes
1130;27903824;27903824;0.003;1,81E+13;390;39001;2993;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;34137.0719986222;832.298286369324;Yes
1381;27916116;27916116;0.004;1,81E+13;390;39001;3244;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;43147.5461122057;834.164565489704;Yes
1414;27916190;27916190;0.004;1,81E+13;390;39001;3277;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;43668.0458933794;836.382248674895;Yes
1965;27903878;27903878;0.004;1,81E+13;390;39001;3828;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;43745.7839067051;837.634695483487;Yes
1689;27920884;27920884;0.004;1,81E+13;390;39004;3552;Lake/Pond: Hydrographic Category = Perennial;Perennial;43900.7050099786;838.588024138869;Yes
1541;27086457;27086457;0.003;1,81E+13;390;39004;3404;Lake/Pond: Hydrographic Category = Perennial;Perennial;34069.010087545;841.468971546476;Yes
1394;27686574;27686574;0.004;1,81E+13;436;43613;3257;Reservoir: Reservoir Type = Water Storage;;;;
1668;27556599;27556599;0.004;1,81E+13;436;43613;3531;Reservoir: Reservoir Type = Water Storage;;;;
1173;27922918;27922918;0.004;1,81E+13;390;39004;3036;Lake/Pond: Hydrographic Category = Perennial;Perennial;42986.8605289126;853.047109441842;Yes
1693;132735551;132735551;0.002;1,81E+13;436;43613;3556;Reservoir: Reservoir Type = Water Storage;;;;
